area,bedrooms,garage,cost/m²,type_Apartamento,type_Casa,type_Casa em condomínio,type_Studio e kitnet,valor_regiao
50,1,1,49.24,1,0,0,0,1
115,3,2,41.83,1,0,0,0,0
80,2,0,36.49,0,1,0,0,0
150,2,2,22.23,0,1,0,0,0
55,2,2,65.96,1,0,0,0,0
52,2,1,82.52,1,0,0,0,1
56,2,1,53.04,1,0,0,0,0
35,1,0,32.06,0,1,0,0,0
79,3,1,52.44,1,0,0,0,0
79,2,0,31.15,0,1,0,0,0
91,3,2,52.34,1,0,0,0,1
75,3,2,64.31,1,0,0,0,1
77,3,1,72.92,1,0,0,0,1
133,3,2,57.47,1,0,0,0,1
83,3,2,46.34,1,0,0,0,0
133,3,1,42.92,1,0,0,0,0
90,3,2,51.03,1,0,0,0,0
90,3,2,45.89,1,0,0,0,0
62,2,1,55.42,1,0,0,0,1
117,3,1,32.38,1,0,0,0,0
74,2,1,97.49,1,0,0,0,1
100,3,1,32.09,1,0,0,0,0
71,3,1,40.99,1,0,0,0,0
150,3,1,25.79,1,0,0,0,0
92,3,2,38.41,1,0,0,0,0
75,2,1,32.11,0,1,0,0,0
99,3,2,54.25,1,0,0,0,1
56,1,0,34.41,1,0,0,0,1
90,3,0,26.14,1,0,0,0,0
110,2,1,33.85,0,1,0,0,0
114,3,1,38.74,1,0,0,0,0
127,3,2,42.14,0,1,0,0,0
66,2,0,31.88,1,0,0,0,0
105,3,2,60.33,1,0,0,0,1
102,3,2,75.02,1,0,0,0,1
87,2,1,62.25,1,0,0,0,0
71,2,0,42.66,1,0,0,0,0
67,2,1,43.88,1,0,0,0,1
102,3,1,52.41,1,0,0,0,0
52,1,0,34.88,1,0,0,0,1
107,3,1,31.34,1,0,0,0,0
55,1,1,85.58,1,0,0,0,1
59,1,1,49.98,1,0,0,0,0
40,1,1,62.1,1,0,0,0,1
53,2,1,68.43,1,0,0,0,1
46,1,0,32.67,0,0,0,1,0
46,1,0,32.67,1,0,0,0,0
36,1,0,69.0,0,0,0,1,1
34,1,0,66.97,0,0,0,1,1
34,1,0,61.09,1,0,0,0,1
36,1,1,69.03,0,0,0,1,1
43,1,0,38.19,1,0,0,0,0
72,2,1,55.72,1,0,0,0,1
37,1,2,62.65,0,0,0,1,1
37,1,0,62.65,0,0,0,1,1
37,1,1,62.65,0,0,0,1,1
67,2,1,42.78,1,0,0,0,0
98,3,1,42.94,1,0,0,0,0
86,3,2,54.23,1,0,0,0,1
90,2,0,25.66,1,0,0,0,1
88,3,2,45.44,1,0,0,0,0
65,2,1,45.8,1,0,0,0,0
144,4,2,41.81,1,0,0,0,0
100,3,0,27.52,0,1,0,0,0
150,2,2,18.49,0,1,0,0,0
80,3,1,40.34,1,0,0,0,0
33,1,1,140.27,1,0,0,0,3
112,3,2,45.16,0,1,0,0,0
150,2,1,24.9,1,0,0,0,1
98,3,2,51.79,1,0,0,0,0
110,3,1,37.19,1,0,0,0,0
99,2,1,28.47,1,0,0,0,0
90,2,0,45.53,1,0,0,0,0
33,1,1,84.45,1,0,0,0,1
89,2,1,54.74,1,0,0,0,0
96,3,2,30.91,1,0,0,0,0
60,2,0,31.9,1,0,0,0,0
75,2,2,48.33,1,0,0,0,1
36,1,0,34.83,0,1,0,0,1
75,2,1,68.35,1,0,0,0,0
100,2,2,45.57,1,0,0,0,0
95,2,2,67.29,1,0,0,0,1
102,3,2,48.44,1,0,0,0,1
100,3,2,77.77,1,0,0,0,1
78,2,2,83.78,1,0,0,0,1
50,2,0,34.94,0,1,0,0,0
150,2,0,22.23,0,1,0,0,0
131,3,0,25.93,0,1,0,0,0
104,3,1,26.84,0,1,0,0,0
90,1,0,18.93,0,1,0,0,0
100,2,1,39.87,1,0,0,0,1
84,3,2,47.23,1,0,0,0,1
45,1,0,49.82,1,0,0,0,0
106,2,2,59.58,1,0,0,0,0
78,2,1,37.81,1,0,0,0,0
74,2,0,41.55,1,0,0,0,0
60,1,1,28.55,0,1,0,0,1
110,2,1,20.24,0,0,1,0,0
30,1,0,42.53,0,0,0,1,1
35,1,0,40.26,1,0,0,0,0
43,2,0,45.3,1,0,0,0,0
64,2,1,53.47,1,0,0,0,1
90,2,1,29.54,0,1,0,0,0
45,1,0,33.11,0,1,0,0,0
72,2,1,56.47,0,1,0,0,1
68,3,1,49.1,1,0,0,0,0
65,3,2,41.6,1,0,0,0,0
100,2,1,33.29,0,1,0,0,0
96,2,2,63.4,1,0,0,0,1
145,4,2,49.29,1,0,0,0,1
50,1,1,60.56,1,0,0,0,1
98,2,1,32.73,1,0,0,0,0
100,2,0,23.11,1,0,0,0,0
110,3,2,71.29,1,0,0,0,1
125,4,2,61.45,1,0,0,0,1
60,2,0,27.8,0,1,0,0,0
67,3,1,73.0,1,0,0,0,1
40,1,1,45.95,1,0,0,0,0
50,2,0,40.84,1,0,0,0,0
83,3,2,55.3,1,0,0,0,1
92,3,2,46.97,1,0,0,0,1
117,3,1,27.29,0,1,0,0,0
87,2,2,40.6,1,0,0,0,0
94,3,1,45.82,1,0,0,0,0
132,3,0,20.11,0,1,0,0,0
140,3,2,37.57,0,1,0,0,0
70,3,2,62.7,1,0,0,0,1
136,3,2,41.14,1,0,0,0,0
140,3,2,20.1,0,1,0,0,0
145,3,2,48.4,1,0,0,0,1
140,3,2,33.09,1,0,0,0,0
40,2,0,46.45,1,0,0,0,0
145,3,2,44.06,1,0,0,0,0
55,2,1,58.36,1,0,0,0,1
84,3,2,46.62,1,0,0,0,0
35,1,0,73.91,1,0,0,0,1
104,3,2,58.47,1,0,0,0,1
54,2,2,57.57,1,0,0,0,1
140,2,2,17.9,1,0,0,0,0
64,3,1,91.91,1,0,0,0,1
95,2,1,26.8,1,0,0,0,0
90,2,1,32.99,0,1,0,0,0
50,1,1,44.7,0,1,0,0,0
100,2,2,44.7,0,1,0,0,0
135,3,2,36.52,1,0,0,0,0
146,3,2,49.74,1,0,0,0,0
76,3,2,55.12,1,0,0,0,1
79,2,2,63.19,1,0,0,0,1
103,3,2,64.98,1,0,0,0,1
89,2,0,54.53,1,0,0,0,1
119,3,2,30.89,0,1,0,0,0
123,3,2,41.8,0,1,0,0,0
71,3,1,40.77,1,0,0,0,1
65,1,0,25.2,0,1,0,0,0
135,3,2,31.89,0,1,0,0,0
74,3,1,34.92,1,0,0,0,0
68,2,1,37.43,1,0,0,0,0
107,3,2,38.8,1,0,0,0,0
70,3,1,30.79,1,0,0,0,0
90,1,0,13.9,0,1,0,0,0
50,1,0,27.1,0,1,0,0,0
80,1,2,51.98,1,0,0,0,1
40,1,0,33.88,0,1,0,0,0
68,3,1,48.59,1,0,0,0,0
56,2,1,42.93,1,0,0,0,0
48,1,2,61.4,1,0,0,0,1
80,3,2,58.31,1,0,0,0,1
67,2,2,69.75,1,0,0,0,1
110,2,2,34.04,1,0,0,0,0
119,3,2,36.45,1,0,0,0,0
150,4,2,26.81,0,1,0,0,0
94,3,2,39.2,1,0,0,0,0
149,3,2,18.2,1,0,0,0,0
50,1,2,22.16,0,1,0,0,0
120,2,2,50.98,1,0,0,0,1
124,3,2,44.73,1,0,0,0,1
80,2,1,22.8,0,1,0,0,0
100,2,0,16.61,0,1,0,0,0
100,2,1,17.13,0,1,0,0,0
130,3,2,24.85,0,1,0,0,0
40,1,0,30.28,0,0,0,1,0
112,3,2,38.56,1,0,0,0,0
92,2,2,27.37,0,1,0,0,0
92,2,2,30.71,0,0,1,0,0
114,2,2,25.6,1,0,0,0,0
64,2,1,30.47,1,0,0,0,0
64,3,1,51.03,1,0,0,0,1
76,2,2,74.51,1,0,0,0,1
64,3,1,52.33,1,0,0,0,1
90,2,2,47.5,1,0,0,0,0
66,2,2,62.61,1,0,0,0,1
83,2,1,27.24,1,0,0,0,0
70,2,1,34.37,1,0,0,0,0
60,2,2,51.48,1,0,0,0,0
145,3,2,44.21,1,0,0,0,1
90,3,2,50.21,1,0,0,0,1
107,3,2,30.5,1,0,0,0,0
86,1,2,81.77,0,0,0,1,1
90,1,2,55.94,1,0,0,0,1
40,1,0,30.28,0,0,0,1,0
59,3,1,32.2,1,0,0,0,0
60,3,1,53.1,1,0,0,0,0
87,2,2,71.44,1,0,0,0,1
64,3,2,45.11,1,0,0,0,1
69,3,1,29.54,1,0,0,0,0
70,3,1,31.9,1,0,0,0,0
51,2,1,49.9,1,0,0,0,1
115,3,1,46.92,1,0,0,0,0
100,2,2,54.01,1,0,0,0,1
60,2,1,39.27,0,1,0,0,0
82,1,2,75.91,1,0,0,0,1
98,2,2,61.67,1,0,0,0,1
96,3,2,71.76,1,0,0,0,1
117,3,2,37.25,1,0,0,0,0
43,2,1,61.19,1,0,0,0,1
42,2,0,69.6,1,0,0,0,1
100,3,1,31.7,1,0,0,0,0
100,2,2,55.83,1,0,0,0,1
52,2,1,50.42,1,0,0,0,0
70,2,1,50.09,1,0,0,0,1
74,2,2,63.08,1,0,0,0,1
108,3,2,64.44,1,0,0,0,1
122,3,1,35.77,1,0,0,0,0
117,4,2,46.64,1,0,0,0,0
113,3,2,31.08,1,0,0,0,0
60,2,2,41.2,1,0,0,0,0
60,2,1,38.02,1,0,0,0,0
62,3,1,39.76,1,0,0,0,1
45,2,1,52.8,1,0,0,0,1
65,2,1,47.23,1,0,0,0,1
64,2,1,41.06,1,0,0,0,0
68,2,1,50.54,1,0,0,0,1
100,2,2,28.88,0,0,1,0,0
71,3,1,45.59,1,0,0,0,0
67,2,1,58.45,1,0,0,0,1
72,3,1,33.56,1,0,0,0,0
77,2,1,71.81,1,0,0,0,0
105,3,2,45.34,0,1,0,0,0
70,3,1,48.4,1,0,0,0,0
68,2,0,30.44,1,0,0,0,0
144,3,2,28.82,0,1,0,0,0
84,3,2,66.54,1,0,0,0,1
132,3,2,28.99,1,0,0,0,0
58,2,1,43.9,1,0,0,0,0
74,3,1,51.92,1,0,0,0,0
76,3,1,42.2,1,0,0,0,0
68,2,1,58.25,1,0,0,0,1
120,3,2,25.35,0,1,0,0,0
70,2,2,54.43,1,0,0,0,0
64,3,1,65.55,1,0,0,0,0
84,2,1,59.75,1,0,0,0,1
102,3,2,43.33,1,0,0,0,0
110,3,2,39.06,1,0,0,0,0
82,2,1,28.94,1,0,0,0,0
52,2,1,56.56,1,0,0,0,1
69,3,1,59.75,1,0,0,0,1
63,1,2,123.65,1,0,0,0,2
69,2,1,106.04,1,0,0,0,1
128,3,2,48.48,1,0,0,0,1
67,2,2,52.84,1,0,0,0,0
115,4,1,25.77,1,0,0,0,0
64,2,1,70.08,1,0,0,0,1
71,3,1,99.14,1,0,0,0,1
64,3,1,52.83,1,0,0,0,1
72,2,1,46.99,1,0,0,0,0
64,3,2,57.91,1,0,0,0,0
81,2,1,31.37,1,0,0,0,0
46,2,1,55.8,1,0,0,0,1
94,1,2,57.28,1,0,0,0,1
60,1,2,126.88,1,0,0,0,2
125,4,2,32.59,0,1,0,0,0
43,2,0,50.33,1,0,0,0,0
103,2,1,44.62,1,0,0,0,0
110,2,1,31.27,0,1,0,0,0
120,2,2,56.99,1,0,0,0,1
43,2,1,56.16,1,0,0,0,0
36,1,0,35.97,1,0,0,0,0
72,3,2,46.21,1,0,0,0,0
128,3,2,34.97,1,0,0,0,0
47,1,1,109.62,1,0,0,0,2
101,3,2,50.74,1,0,0,0,1
150,3,2,20.32,0,1,0,0,0
70,2,1,29.04,0,1,0,0,0
108,2,2,56.31,1,0,0,0,1
40,1,0,35.25,1,0,0,0,0
83,2,2,53.43,1,0,0,0,1
68,3,1,52.21,1,0,0,0,1
72,2,1,44.33,1,0,0,0,0
100,3,2,67.24,1,0,0,0,1
130,3,2,31.35,1,0,0,0,0
60,2,1,43.27,1,0,0,0,0
64,2,1,45.0,1,0,0,0,1
70,3,2,61.1,1,0,0,0,1
84,2,1,40.48,1,0,0,0,0
67,2,1,66.21,1,0,0,0,1
126,3,2,43.56,1,0,0,0,0
140,3,0,16.72,0,1,0,0,0
89,3,2,51.71,1,0,0,0,0
100,3,2,43.16,0,1,0,0,0
90,3,1,25.18,1,0,0,0,0
37,1,0,58.62,1,0,0,0,1
74,3,1,46.54,1,0,0,0,0
150,2,1,16.41,0,1,0,0,0
56,2,1,47.07,1,0,0,0,0
83,2,1,33.76,1,0,0,0,0
150,3,2,29.16,0,1,0,0,0
57,2,1,34.96,1,0,0,0,0
60,1,0,21.45,0,0,1,0,0
100,3,0,19.81,0,1,0,0,0
90,2,1,24.32,0,1,0,0,0
100,2,1,19.85,0,1,0,0,0
41,2,0,57.73,1,0,0,0,0
110,3,1,25.86,1,0,0,0,0
140,3,0,22.72,0,1,0,0,0
130,3,2,33.13,0,1,0,0,0
70,1,0,19.4,0,1,0,0,0
120,3,1,24.01,0,1,0,0,0
110,2,2,31.7,0,1,0,0,0
78,2,1,40.88,1,0,0,0,0
52,1,0,22.08,0,1,0,0,0
43,2,1,61.3,1,0,0,0,1
40,1,0,41.95,1,0,0,0,0
150,3,2,25.23,0,1,0,0,0
90,3,0,18.93,0,1,0,0,0
150,3,2,20.49,0,1,0,0,0
73,2,1,57.55,1,0,0,0,1
70,1,0,22.47,0,1,0,0,0
84,3,1,35.25,1,0,0,0,0
150,3,1,13.51,0,1,0,0,0
150,3,2,24.32,0,1,0,0,0
90,2,0,28.5,1,0,0,0,0
50,1,0,20.32,0,1,0,0,0
70,3,1,43.1,1,0,0,0,0
150,3,2,30.61,0,1,0,0,0
58,2,1,71.9,1,0,0,0,1
134,3,1,21.36,0,1,0,0,0
94,3,2,51.91,0,1,0,0,1
47,2,1,50.51,1,0,0,0,0
87,3,1,36.14,1,0,0,0,0
58,2,1,39.14,1,0,0,0,0
80,3,1,29.45,1,0,0,0,0
70,2,0,40.17,1,0,0,0,0
77,2,1,38.68,1,0,0,0,0
100,1,0,11.79,0,1,0,0,0
78,3,2,82.47,1,0,0,0,1
70,2,0,41.56,1,0,0,0,0
45,2,2,45.11,1,0,0,0,0
45,2,2,45.11,1,0,0,0,0
56,2,2,73.07,1,0,0,0,0
120,3,1,24.76,0,1,0,0,0
140,4,2,38.43,0,1,0,0,0
40,1,0,33.05,0,1,0,0,0
126,3,2,24.48,0,1,0,0,0
125,3,0,15.01,0,1,0,0,0
80,1,0,26.06,0,1,0,0,0
90,2,1,27.82,0,1,0,0,0
150,2,1,9.2,0,1,0,0,0
116,2,1,40.73,1,0,0,0,1
90,2,1,19.26,0,1,0,0,0
76,3,1,59.43,1,0,0,0,1
40,1,0,54.02,0,0,0,1,1
73,3,2,45.62,1,0,0,0,0
90,2,2,23.12,0,1,0,0,0
110,3,1,13.86,0,1,0,0,0
42,1,0,29.57,0,0,0,1,0
66,3,2,90.33,1,0,0,0,1
44,2,1,50.73,1,0,0,0,0
42,2,1,50.21,1,0,0,0,0
65,2,0,32.86,1,0,0,0,0
68,3,1,32.81,1,0,0,0,0
70,2,1,66.27,1,0,0,0,1
64,2,1,30.47,1,0,0,0,0
60,2,1,51.05,1,0,0,0,1
45,1,1,94.07,1,0,0,0,1
100,2,0,27.27,0,1,0,0,0
64,3,1,58.72,1,0,0,0,1
85,3,0,43.18,0,1,0,0,0
105,2,0,46.8,0,1,0,0,0
70,2,0,41.8,1,0,0,0,0
50,1,0,25.86,0,1,0,0,0
47,0,1,67.87,1,0,0,0,1
60,2,1,75.18,1,0,0,0,1
70,2,2,49.54,1,0,0,0,0
110,3,1,47.38,0,1,0,0,0
69,2,1,49.35,1,0,0,0,0
66,2,1,65.21,1,0,0,0,1
75,2,0,36.71,1,0,0,0,0
120,2,0,28.93,0,1,0,0,0
104,3,0,51.0,1,0,0,0,0
68,3,1,52.57,1,0,0,0,1
47,2,0,50.77,1,0,0,0,1
75,1,0,46.17,1,0,0,0,0
120,4,0,42.4,0,1,0,0,0
110,3,2,36.59,1,0,0,0,0
110,1,1,14.21,0,1,0,0,0
50,1,1,63.22,1,0,0,0,1
143,4,2,37.49,0,1,0,0,1
88,1,1,41.45,0,1,0,0,0
82,2,1,22.94,1,0,0,0,0
60,2,0,42.57,0,1,0,0,0
105,2,1,51.57,1,0,0,0,1
63,1,0,17.6,1,0,0,0,0
60,1,1,42.7,0,1,0,0,0
150,2,1,35.73,0,1,0,0,0
90,2,0,22.8,0,1,0,0,0
125,1,1,18.03,0,1,0,0,0
123,3,2,41.0,1,0,0,0,0
70,2,1,50.83,1,0,0,0,0
95,2,0,14.01,0,1,0,0,0
96,4,1,42.36,1,0,0,0,0
96,2,1,42.81,1,0,0,0,0
47,2,1,51.94,1,0,0,0,1
69,2,1,68.19,1,0,0,0,1
90,3,0,30.57,0,1,0,0,1
52,1,1,115.42,1,0,0,0,1
133,3,1,39.05,1,0,0,0,0
60,2,0,28.65,0,1,0,0,0
70,2,0,24.59,0,1,0,0,0
87,3,2,61.56,1,0,0,0,1
103,3,1,55.26,1,0,0,0,1
126,3,1,57.56,1,0,0,0,1
75,2,1,57.59,1,0,0,0,1
130,3,1,58.39,1,0,0,0,1
100,2,0,29.09,0,1,0,0,1
50,2,1,118.14,1,0,0,0,1
137,3,1,53.11,1,0,0,0,1
42,1,1,96.9,1,0,0,0,2
97,2,1,52.23,1,0,0,0,1
95,3,1,72.15,1,0,0,0,1
50,2,1,86.8,1,0,0,0,1
76,2,1,49.75,1,0,0,0,1
100,2,2,76.45,1,0,0,0,1
55,1,1,118.62,1,0,0,0,2
130,3,2,44.3,1,0,0,0,1
145,2,1,32.46,1,0,0,0,1
100,2,1,43.56,1,0,0,0,0
47,1,1,89.32,1,0,0,0,2
40,1,2,94.3,1,0,0,0,2
72,2,0,52.92,1,0,0,0,1
145,4,1,42.13,0,1,0,0,0
88,2,0,43.95,1,0,0,0,1
110,3,1,36.24,1,0,0,0,1
80,3,0,36.59,1,0,0,0,0
127,2,1,45.22,1,0,0,0,1
105,2,1,55.82,1,0,0,0,1
120,2,0,34.68,1,0,0,0,1
71,2,1,110.28,1,0,0,0,1
60,1,1,44.12,0,1,0,0,0
75,2,1,56.43,1,0,0,0,1
76,3,1,74.64,1,0,0,0,1
60,2,2,127.35,1,0,0,0,2
50,2,1,134.26,1,0,0,0,2
65,2,2,123.08,1,0,0,0,2
100,4,1,75.89,1,0,0,0,1
127,3,1,62.8,1,0,0,0,2
42,1,0,89.79,1,0,0,0,2
47,1,0,99.0,1,0,0,0,2
35,1,1,101.29,1,0,0,0,2
70,1,1,109.6,1,0,0,0,2
61,2,1,103.13,1,0,0,0,2
45,1,1,150.38,1,0,0,0,2
96,2,1,56.67,1,0,0,0,1
42,1,1,128.21,1,0,0,0,2
40,1,1,148.35,1,0,0,0,1
65,2,1,78.37,1,0,0,0,1
81,3,1,52.19,1,0,0,0,1
136,3,1,55.81,1,0,0,0,1
107,1,1,69.02,1,0,0,0,2
46,1,1,97.43,1,0,0,0,2
100,3,1,66.42,1,0,0,0,1
78,2,1,71.42,1,0,0,0,1
96,2,1,57.65,1,0,0,0,1
76,2,1,60.38,1,0,0,0,1
108,3,1,49.49,1,0,0,0,1
76,2,1,85.59,1,0,0,0,1
77,2,1,57.69,1,0,0,0,1
38,1,1,108.68,1,0,0,0,2
32,1,1,169.75,0,0,0,1,2
50,1,1,121.94,1,0,0,0,3
115,3,2,41.04,0,1,0,0,0
30,1,1,132.17,1,0,0,0,1
103,3,2,57.95,1,0,0,0,1
80,2,1,86.95,1,0,0,0,1
78,2,1,60.22,1,0,0,0,1
150,1,1,14.55,1,0,0,0,0
116,2,2,46.91,1,0,0,0,1
77,3,1,32.49,1,0,0,0,1
100,3,2,45.04,1,0,0,0,0
140,3,2,31.04,0,1,0,0,0
116,4,2,53.74,1,0,0,0,1
40,1,1,109.72,1,0,0,0,2
65,1,0,45.2,0,0,0,1,1
37,1,1,128.65,0,0,0,1,2
37,1,1,128.65,1,0,0,0,2
150,2,1,20.91,0,1,0,0,0
147,3,1,48.39,1,0,0,0,1
70,1,1,81.0,1,0,0,0,1
74,2,2,99.7,1,0,0,0,1
60,2,1,72.68,1,0,0,0,1
140,3,1,33.06,0,1,0,0,0
69,2,1,41.36,1,0,0,0,0
122,2,0,41.92,1,0,0,0,0
120,3,2,66.54,1,0,0,0,1
30,1,0,174.9,0,0,0,1,3
30,1,1,155.07,0,0,0,1,3
146,3,1,42.16,1,0,0,0,2
120,3,2,56.95,1,0,0,0,3
100,3,1,55.36,1,0,0,0,1
112,2,1,68.36,1,0,0,0,1
30,1,1,161.97,1,0,0,0,3
100,3,0,60.94,1,0,0,0,2
120,3,1,56.68,1,0,0,0,2
150,3,1,53.14,1,0,0,0,2
95,3,1,73.64,1,0,0,0,2
69,2,1,76.52,1,0,0,0,2
105,3,1,52.67,1,0,0,0,1
30,1,1,148.77,0,0,0,1,2
30,1,1,152.93,1,0,0,0,2
100,3,2,69.96,1,0,0,0,2
55,1,2,111.0,1,0,0,0,3
59,2,2,128.27,1,0,0,0,3
30,2,1,211.47,1,0,0,0,3
35,1,1,202.54,1,0,0,0,2
60,1,1,113.27,1,0,0,0,2
78,3,2,49.24,1,0,0,0,0
70,3,1,36.37,0,1,0,0,0
134,3,1,43.49,1,0,0,0,1
87,3,2,80.56,1,0,0,0,1
130,3,2,50.62,1,0,0,0,1
110,3,1,63.7,1,0,0,0,1
141,0,0,51.12,0,1,0,0,1
110,2,1,47.85,0,1,0,0,0
135,3,2,45.5,1,0,0,0,1
146,3,2,41.72,1,0,0,0,0
90,2,1,51.68,1,0,0,0,1
109,2,1,60.72,1,0,0,0,1
136,3,2,44.02,1,0,0,0,1
108,2,1,62.56,1,0,0,0,1
110,3,1,49.17,1,0,0,0,2
117,3,2,59.74,1,0,0,0,1
150,3,2,31.74,0,1,0,0,0
150,3,1,38.75,0,1,0,0,0
96,3,2,59.38,1,0,0,0,1
69,2,1,84.41,1,0,0,0,1
82,2,1,61.72,1,0,0,0,1
100,3,2,78.74,1,0,0,0,2
72,2,1,64.54,1,0,0,0,1
150,3,2,26.61,0,1,0,0,0
73,2,1,99.75,1,0,0,0,1
90,2,1,37.34,1,0,0,0,1
96,3,1,52.19,1,0,0,0,1
98,3,2,49.88,1,0,0,0,0
145,3,2,47.75,1,0,0,0,1
102,2,0,45.21,1,0,0,0,1
67,2,0,49.63,1,0,0,0,0
75,2,0,53.01,1,0,0,0,1
69,2,1,90.49,1,0,0,0,1
100,1,1,16.52,0,0,1,0,0
140,4,2,49.06,0,1,0,0,0
68,2,1,78.57,1,0,0,0,0
84,3,2,80.85,1,0,0,0,1
112,3,1,44.86,1,0,0,0,1
94,3,1,60.24,1,0,0,0,1
150,2,1,14.84,0,1,0,0,0
148,2,1,31.02,1,0,0,0,1
30,1,0,149.43,0,0,0,1,1
120,3,2,42.36,0,1,0,0,0
66,2,1,90.89,1,0,0,0,2
70,2,1,45.21,1,0,0,0,0
58,2,2,45.62,1,0,0,0,0
59,2,1,38.19,1,0,0,0,0
38,1,1,77.87,1,0,0,0,1
65,2,1,31.0,1,0,0,0,0
70,2,1,16.96,0,1,0,0,0
48,2,1,41.75,1,0,0,0,0
56,2,0,27.91,0,1,0,0,0
33,1,0,56.82,1,0,0,0,1
61,2,1,57.66,1,0,0,0,0
60,2,0,21.78,1,0,0,0,0
40,1,0,32.5,0,0,0,1,0
125,2,2,14.55,0,1,0,0,0
44,1,0,27.27,0,1,0,0,0
58,2,1,36.62,1,0,0,0,0
58,2,1,34.02,1,0,0,0,0
65,3,1,55.83,1,0,0,0,1
109,3,2,41.5,1,0,0,0,0
38,2,1,76.11,1,0,0,0,1
35,1,0,35.34,1,0,0,0,0
53,2,2,51.06,1,0,0,0,1
103,2,1,40.31,0,1,0,0,0
48,2,1,53.23,1,0,0,0,0
45,2,1,26.18,1,0,0,0,0
110,3,2,39.55,0,1,0,0,0
140,3,1,13.51,0,1,0,0,0
60,2,1,34.38,1,0,0,0,0
36,2,1,88.39,1,0,0,0,1
48,2,1,70.25,1,0,0,0,1
65,2,1,44.0,1,0,0,0,0
60,2,1,37.18,1,0,0,0,0
65,2,1,37.43,1,0,0,0,0
67,3,1,72.12,1,0,0,0,1
84,2,2,39.13,0,1,0,0,0
52,2,1,46.0,1,0,0,0,0
57,2,1,34.61,1,0,0,0,0
75,2,1,53.88,1,0,0,0,1
41,2,1,43.8,1,0,0,0,0
66,2,2,52.29,1,0,0,0,0
37,1,1,63.95,1,0,0,0,0
70,2,1,24.47,0,1,0,0,0
50,2,1,65.74,1,0,0,0,1
44,2,1,36.36,1,0,0,0,0
48,2,1,50.29,1,0,0,0,0
53,2,2,52.94,1,0,0,0,1
38,1,1,72.53,1,0,0,0,1
43,1,0,36.23,1,0,0,0,0
50,1,1,54.62,0,1,0,0,0
48,2,1,47.31,1,0,0,0,1
48,2,1,49.0,1,0,0,0,0
32,1,1,86.72,1,0,0,0,1
80,2,1,17.88,0,1,0,0,0
70,3,1,27.83,1,0,0,0,0
57,2,1,40.07,1,0,0,0,0
52,2,1,50.37,1,0,0,0,1
85,2,0,13.49,0,1,0,0,0
53,2,1,39.38,1,0,0,0,0
77,3,1,44.78,1,0,0,0,0
100,1,0,12.17,0,1,0,0,0
44,2,1,31.43,1,0,0,0,0
102,4,2,68.92,1,0,0,0,1
50,2,1,60.44,1,0,0,0,1
105,3,1,63.72,1,0,0,0,1
46,2,1,30.48,1,0,0,0,0
83,3,2,36.0,1,0,0,0,0
65,1,1,30.92,0,1,0,0,0
65,2,0,30.92,0,1,0,0,0
40,1,1,75.97,1,0,0,0,1
70,2,1,52.66,1,0,0,0,1
50,2,1,44.82,1,0,0,0,0
59,1,0,21.2,0,1,0,0,0
60,1,0,20.85,0,1,0,0,0
60,2,0,22.58,0,1,0,0,0
77,3,2,48.05,1,0,0,0,0
55,2,1,43.62,1,0,0,0,0
134,3,2,57.4,1,0,0,0,1
48,2,1,54.58,1,0,0,0,1
60,2,1,65.58,0,1,0,0,1
65,2,2,46.18,1,0,0,0,0
62,2,1,34.19,1,0,0,0,0
95,3,2,71.69,1,0,0,0,1
84,2,1,39.73,1,0,0,0,0
62,2,1,50.15,1,0,0,0,1
60,3,1,32.68,1,0,0,0,0
39,1,1,54.21,1,0,0,0,0
39,2,1,41.08,1,0,0,0,0
70,1,1,39.3,0,1,0,0,0
75,3,1,67.53,1,0,0,0,1
46,2,1,43.26,1,0,0,0,0
79,3,1,37.77,1,0,0,0,0
68,2,1,59.24,1,0,0,0,1
48,2,1,69.79,0,0,1,0,0
73,3,2,42.79,1,0,0,0,1
70,2,1,55.13,1,0,0,0,1
60,2,1,56.35,1,0,0,0,1
65,2,1,38.11,1,0,0,0,0
50,2,1,59.74,1,0,0,0,1
50,2,0,22.94,0,1,0,0,0
97,3,1,27.52,1,0,0,0,0
84,2,0,23.12,1,0,0,0,0
56,2,1,28.59,1,0,0,0,0
150,4,2,30.07,0,1,0,0,0
77,2,1,41.4,1,0,0,0,0
102,2,2,33.23,0,1,0,0,0
45,1,0,34.04,0,1,0,0,0
40,2,0,33.65,1,0,0,0,0
68,2,0,24.91,1,0,0,0,0
125,3,0,14.5,0,1,0,0,0
42,2,1,40.05,1,0,0,0,0
90,2,1,23.68,1,0,0,0,0
46,2,1,47.67,1,0,0,0,0
79,3,1,92.22,1,0,0,0,1
78,2,0,39.21,1,0,0,0,0
62,2,1,31.82,1,0,0,0,0
38,2,0,41.37,0,1,0,0,0
129,2,1,28.28,0,1,0,0,0
81,3,2,55.99,1,0,0,0,1
55,1,0,35.31,0,1,0,0,1
35,1,1,160.46,1,0,0,0,2
60,2,1,57.3,1,0,0,0,1
41,1,1,69.37,1,0,0,0,1
60,2,1,46.45,1,0,0,0,0
68,2,1,68.78,1,0,0,0,1
41,1,1,64.07,1,0,0,0,1
42,2,1,51.36,1,0,0,0,0
78,3,1,97.23,1,0,0,0,1
55,1,0,24.45,1,0,0,0,0
52,2,1,27.21,1,0,0,0,0
80,3,2,34.3,1,0,0,0,0
